,MSE,PayoffLoss,loss,val_MSE,val_PayoffLoss,val_loss
296,0.004247982986271381,0.0014648137148469687,0.025492526633599227,0.00448525371029973,0.0015477677807211876,0.026953029629588128
297,0.0042800260707736015,0.001476161414757371,0.025677363693714143,0.004941064398735762,0.0016905799275264144,0.029683482858713934
298,0.004268054850399494,0.001471181632950902,0.025594520982574014,0.00513799162581563,0.001751947682350874,0.03088443969225182
299,0.004325607791543007,0.0014966486487537622,0.02595325292489108,0.004832054954022169,0.001643435680307448,0.02896693581833559
300,0.004418660886585712,0.0015253927558660507,0.026510813503405627,0.005084040109068155,0.0017668005311861634,0.030521615557460222
301,0.004437170457094908,0.001530868816189468,0.02661804858551306,0.004872291814535856,0.0016731999348849058,0.029217364496343275
302,0.004240563604980707,0.0014674884732812643,0.025446956635398022,0.0048871273174881935,0.0017058736411854625,0.029309929584054387
303,0.004252222366631031,0.0014672187389805913,0.025508808200148975,0.0044408077374100685,0.0015213818987831473,0.026679603238842067
304,0.0042343055829405785,0.0014667513314634562,0.025403153853206073,0.006102088838815689,0.0020818731281906366,0.03651831085191053
305,0.0043228245340287685,0.0014952626079320908,0.02593780802172773,0.004914858844131231,0.0016857925802469254,0.02949971532996963
306,0.0043516699224710464,0.0015005192253738642,0.026109032722781686,0.004538597073405981,0.0015580127947032452,0.027286773561730104
307,0.0043154931627213955,0.0014894341584295034,0.025899855611078878,0.004592933226376772,0.0015899479622021317,0.027525065356492996
308,0.004288923926651478,0.0014786063693463802,0.025733347640318028,0.0046499865129590034,0.0015914170071482658,0.02790393902589293
309,0.004274708218872547,0.0014743712963536382,0.025640608397301506,0.00496609415858984,0.0017125987214967608,0.029827497094518998
310,0.004323521628975868,0.001488560694269836,0.02594246255089255,0.004596281796693802,0.0015981791075319052,0.027574988804845248
311,0.004267103970050812,0.0014724551001563668,0.025606781035311083,0.004829392768442631,0.001660686219111085,0.029003553663983064
312,0.004324338864535093,0.0014943003188818693,0.025947822749965332,0.004637621808797121,0.0016162311658263206,0.02774027907848358
313,0.004438856150954962,0.0015315869823098183,0.026637700867652894,0.004685393534600735,0.0015895779943093657,0.028111704642983043
314,0.004212106578052044,0.001449861447326839,0.025272798249651403,0.004471622873097658,0.0015253631863743067,0.02678544028085821
315,0.004255629610270262,0.0014712136471644044,0.025537976299664554,0.004552626982331276,0.001581686781719327,0.02733289568634594
316,0.00432842131704092,0.001493385760113597,0.025978509457847652,0.004531568847596645,0.0015821241540834308,0.02717254932277343
317,0.004203926771879196,0.001457107369787991,0.025226344881688848,0.0045991940423846245,0.0015761308604851365,0.02755890451739816
318,0.004240235313773155,0.0014653133694082499,0.025433587396144867,0.004961477592587471,0.00169885263312608,0.02980124237291953
319,0.004292893223464489,0.0014838915085420012,0.025757563591003417,0.00449135759845376,0.0015426360769197345,0.026946996902367647
320,0.004313682671636343,0.0014915261417627335,0.02588045984997469,0.0074310931377112865,0.0024799134116619825,0.04458431535818998
321,0.005954751744866371,0.0020441722590476274,0.03573551584937993,0.005255004856735468,0.0018086585914716125,0.031537639865279195
322,0.004297388717532158,0.0014862053794786334,0.02578523774935919,0.0046905651688575745,0.0016163034597411752,0.028170247687487042
323,0.004214976914227009,0.0014555802335962653,0.02528851548257996,0.004742266144603491,0.0016250316984951496,0.028479756574069752
324,0.0043661827221512794,0.001504417392425239,0.026198267246695127,0.004647018853574991,0.0016105910763144493,0.02778575896725935
325,0.004248411860316992,0.0014696611324325204,0.02549121270460241,0.0045848507434129715,0.0015832718927413225,0.02752038938438191
326,0.0042247474193573,0.0014620485017076135,0.025352058910972933,0.004533696919679642,0.0015516821295022964,0.027190808701515197
327,0.004237832501530647,0.0014711687108501792,0.025427638190283496,0.0045874170027673244,0.001583488192409277,0.027536005035568686
328,0.004290018696337938,0.0014809423591941595,0.02574348390137448,0.005203417968004942,0.0017961952835321426,0.031213363593816757
329,0.004188275430351496,0.0014477961231023073,0.025129596453379182,0.00445890286937356,0.0015184712829068303,0.026688424488376168
330,0.004219779744744301,0.001466000685468316,0.0253129203014514,0.004606058821082115,0.0016401736065745354,0.027577500208335763
331,0.004299335181713104,0.001487651839852333,0.025795340464395636,0.005227227695286274,0.0018323389813303947,0.03140544057050172
332,0.0042098527774214745,0.0014544164296239614,0.025251223844640396,0.007927457801997662,0.002818920649588108,0.04756988120429656
333,0.0042785769328475,0.0014798551565036178,0.02565979262309916,0.00510751036927104,0.0017638786230236292,0.030694004130889387
334,0.0042698257602751255,0.0014767597895115614,0.025620873531523872,0.004487296100705862,0.0015331845497712493,0.02691723599030691
335,0.004247503355145454,0.0014661055756732821,0.025485311020823086,0.004777097143232822,0.0016666421433910728,0.028711803306902157
336,0.004398982040584087,0.0015229020500555634,0.026386797772786196,0.005110285710543394,0.0017500509275123477,0.030717079351930056
337,0.00426441477611661,0.001469483831897378,0.025585540615635758,0.004624177236109972,0.0015967708313837647,0.027731531086038142
338,0.004273892380297184,0.001472515519708395,0.02564573310771409,0.004968167282640934,0.001697585335932672,0.029832343059602907
339,0.004294470883905888,0.0014818570343777537,0.02576688176060424,0.0045074052177369595,0.0015599230537191033,0.02704763353274149
340,0.0041619339026510715,0.0014365771785378456,0.024977102295791403,0.004288109019398689,0.0014763787621632218,0.025762834751255372
341,0.004222526215016842,0.001461489126086235,0.025334174641090283,0.0048257773742079735,0.0016781124286353588,0.02890831945222967
342,0.004194713197648525,0.0014491680776700377,0.02516506687665687,0.005105980671942234,0.0017652335809543729,0.030617837108934627
343,0.004298081621527672,0.0014903313713148236,0.025787828489086208,0.005014965310692787,0.0017085870495066047,0.030116537906492456
344,0.00420004827901721,0.0014511379413306713,0.025201289961618537,0.004774070344865322,0.001628029509447515,0.028671572887020953
345,0.004175850190222263,0.0014420480001717806,0.02505115644721424,0.004540953319519758,0.0015698971692472696,0.027291068245032253
